Year,Vol,No,href,title,authors,keywords,keywords_clean
2011,31,11,/volumn/volumn_6383.shtml,我国有色金属进出口贸易的影响因素分解及其变化趋势,"邵燕敏, 杨娴, 汪寿阳","指数分解模型,进出口额,价格因素,结构因素,总量因素,","[指数分解模型, 进出口额, 价格因素, 结构因素, 总量因素]"
2011,31,11,/volumn/volumn_6383.shtml,模糊环境下技术创新投资的期权博弈模型,"谭英双, 龙勇, 陈哲","期权博弈,梯形模糊数,技术创新,双头垄断,","[期权博弈, 梯形模糊数, 技术创新, 双头垄断]"
2011,31,11,/volumn/volumn_6383.shtml,区域旅游可持续发展系统的动态仿真,章杰宽,"旅游业,可持续发展,系统动力学,仿真,西藏,","[旅游业, 可持续发展, 系统动力学, 仿真, 西藏]"
2011,31,11,/volumn/volumn_6383.shtml,煤炭供应商与发电商之间合约谈判风险收益平衡优化模型,"谭忠富, 于超, 姜海洋, 孙蕾","煤电,合约谈判,风险控制,优化模型,","[煤电, 合约谈判, 风险控制, 优化模型]"
2011,31,11,/volumn/volumn_6383.shtml,装备渐进式采办投资时机决策模型,"李坤, 陈云翔, 项华春","实物期权,渐进式采办,决策,","[实物期权, 渐进式采办, 决策]"
2011,31,11,/volumn/volumn_6383.shtml,基于自适应依赖关系的产品协同设计人员效率,"邓富民, 梁学栋, 肖婷丹","协同设计,协调理论,依赖约束,损失函数,","[协同设计, 协调理论, 依赖约束, 损失函数]"
2011,31,11,/volumn/volumn_6383.shtml,基于样本的企业联盟效率综合评价的非参数方法,邢俊,"资源共享,联盟有效,综合评价,样本单元,非支配解,","[资源共享, 联盟有效, 综合评价, 样本单元, 非支配解]"
2011,31,11,/volumn/volumn_6383.shtml,泛在媒体环境下的网络舆情传播控制模型,"陈波, 于泠, 刘君亭, 褚为民","网络舆情,泛在媒体,传染病模型,Wiki,","[网络舆情, 泛在媒体, 传染病模型, WIKI]"
2011,31,11,/volumn/volumn_6383.shtml,延迟<em>N</em>-策略<em>Geo/G</em>/1排队系统的队长分布及数值计算,"魏瑛源, 唐应辉, 顾建雄","离散时间<em>Geo/G</em>/1排队,延迟<em>N</em>-策略,全概率分解技术,队长分布,随机分解,系统容量设计,","[离散时间EMGEOGEM1排队, 延迟EMNEM策略, 全概率分解技术, 队长分布, 随机分解, 系统容量设计]"
2011,31,11,/volumn/volumn_6383.shtml,基于可靠性增长的变总体可靠性试验鉴定方法,"邢云燕, 武小悦","可靠性试验鉴定,变总体,可靠性增长,似然比,指数寿命,","[可靠性试验鉴定, 变总体, 可靠性增长, 似然比, 指数寿命]"
2011,31,11,/volumn/volumn_6383.shtml,炼钢连铸生产模式及优化调度模型,"俞胜平, 庞新富, 柴天佑, 郑秉霖","炼钢连铸,生产模式,优化调度,规划模型,模型转换,","[炼钢连铸, 生产模式, 优化调度, 规划模型, 模型转换]"
2011,31,11,/volumn/volumn_6383.shtml,基于约束联动的炼钢-连铸动态调度,"赵宁, 丁文英, 董绍华, 冯爱兰","炼钢,动态调度,约束,联动调整,","[炼钢, 动态调度, 约束, 联动调整]"
2011,31,11,/volumn/volumn_6383.shtml,基于多层规划的单边多目标装配线平衡调度模型,"李明, 唐秋华, 席忠民, 邓明星","多层规划,混合整数规划,装配线平衡,","[多层规划, 混合整数规划, 装配线平衡]"
2011,31,11,/volumn/volumn_6383.shtml,可执行体系结构建模与分析,"葛冰峰, 任长晟, 赵青松, 杨克巍, 陈英武","体系结构,语义概念模型,模型转换,可执行模型,体系结构分析,","[体系结构, 语义概念模型, 模型转换, 可执行模型, 体系结构分析]"
2011,31,11,/volumn/volumn_6383.shtml,关于武器装备体系论证方法的思考,"魏继才, 崔颢, 任庭光, 董杰","武器装备,体系,论证,方法论,综合集成,","[武器装备, 体系, 论证, 方法论, 综合集成]"
2011,31,11,/volumn/volumn_6383.shtml,基于证据推理的武器装备体系能力需求满足度评估方法,"程贲, 姜江, 谭跃进, 鲁延京","武器装备体系,能力需求满足度,证据推理,信度规则库,信度结构,","[武器装备体系, 能力需求满足度, 证据推理, 信度规则库, 信度结构]"
2011,31,11,/volumn/volumn_6383.shtml,基于G-M法和重要抽样法的PLP强度函数的Bayesian预测分析,"王燕萍, 吕震宙","幂律过程,强度函数,Bayesian推断,Gibbs抽样,Metropolis-Hastings算法,重要抽样,","[幂律过程, 强度函数, BAYESIAN推断, GIBBS抽样, METROPOLISHASTINGS算法, 重要抽样]"
2011,31,11,/volumn/volumn_6383.shtml,基于IMM的UK-GMPHDF算法在多机动目标跟踪中的应用,"郝燕玲, 孟凡彬, 孙枫, 沈锋","机动目标跟踪,高斯混合概率假设密度滤波,无迹卡尔曼滤波,交互多模型,非线性模型,","[机动目标跟踪, 高斯混合概率假设密度滤波, 无迹卡尔曼滤波, 交互多模型, 非线性模型]"
2011,31,11,/volumn/volumn_6383.shtml,新型公交网络模型与最优线路选择算法,"徐勇, 李杰, 张军芳, 何文杰","公交网络,最优线路,最短路径,二分图,","[公交网络, 最优线路, 最短路径, 二分图]"
2011,31,专刊1,/volumn/volumn_6382.shtml,一代宗师 百年难遇——钱学森系统科学思想和系统科学成就,于景元,"系统科学,系统学,系统工程,开放的复杂巨系统,综合集成方法,","[系统科学, 系统学, 系统工程, 开放复杂巨系统, 综合集成方法]"
2011,31,专刊1,/volumn/volumn_6382.shtml,运用思维科学探究系统直觉,王众托,"系统直觉,思维科学,形象思维,灵感思维,隐性知识,","[系统直觉, 思维科学, 形象思维, 灵感思维, 隐性知识]"
2011,31,专刊1,/volumn/volumn_6382.shtml,系统科学视角下的经济系统运行架构初探,"陈光亚, 于辉","经济系统,运行架构,经济学派,诺贝尔经济学奖,系统科学,","[经济系统, 运行架构, 经济学派, 诺贝尔经济学奖, 系统科学]"
2011,31,专刊1,/volumn/volumn_6382.shtml,系统科学与中医方法论,"顾基发, 宋武琪","中医,系统科学,钱学森,专家挖掘,","[中医, 系统科学, 钱学森, 专家挖掘]"
2011,31,专刊1,/volumn/volumn_6382.shtml,系统工程在中国如何进一步发展? ——我们的几点建议,"孙东川, 柳克俊, 赵庆祯","系统工程,发展,人才培养,新型学校,","[系统工程, 发展, 人才培养, 新型学校]"
2011,31,专刊1,/volumn/volumn_6382.shtml,探索复杂性是发展系统学的重要途径,狄增如,"系统学,复杂系统,涌现性,复杂性,","[系统学, 复杂系统, 涌现性, 复杂性]"
2011,31,专刊1,/volumn/volumn_6382.shtml,系统科学视角下高分辨率对地观测系统任务管控统筹优化,"罗开平, 李一军","高分辨率对地观测系统,星务管控,调度,系统科学,系统工程,","[高分辨率对观测系统, 星务管控, 调度, 系统科学, 系统工程]"
2011,31,专刊1,/volumn/volumn_6382.shtml,一个基于集成情境知识的组合预测方法,"黄安强, 肖进, 汪寿阳","TEI@I,组合预测,情境知识,集装箱吞吐量预测,","[TEI@I, 组合预测, 情境知识, 集装箱吞吐量预测]"
2011,31,专刊1,/volumn/volumn_6382.shtml,带Mecanum轮的移动机器人全向移动控制研究,"刘磊, 许晓鸣","Mecanum轮,移动机器人,软件仿真,闭环控制,","[MECANUM轮, 移动机器人, 软件仿真, 闭环控制]"
2011,31,专刊1,/volumn/volumn_6382.shtml,大型复杂人机系统结构、过程建模与组织设计方法研究现状与展望,"谭跃进, 吴俊, 刘忠, 朱一凡","大型复杂人机系统,结构,过程,组织,","[大型复杂人机系统, 结构, 过程, 组织]"
2011,31,专刊1,/volumn/volumn_6382.shtml,有限理性下的演化博弈与合作机制研究,"王先甲, 全吉, 刘伟兵","有限理性,演化博弈,合作机制,学习机制,","[有限理性, 演化博弈, 合作机制, 学习机制]"
2011,31,专刊1,/volumn/volumn_6382.shtml,多用户弹性需求网络的双准则系统最优交通分配,"王昕, 黄海军","多用户弹性需求网络,双准则系统最优,用户均衡,帕累托最优,","[多用户弹性需求网络, 双准则系统最优, 用户均衡, 帕累托最优]"
2011,31,专刊1,/volumn/volumn_6382.shtml,系统工程在工程装备论证工作中的应用研究,"孙宏才, 何晓晖","系统工程,工程装备,论证,","[系统工程, 工程装备, 论证]"
2011,31,专刊1,/volumn/volumn_6382.shtml,地震救援·恢复·重建的组织技术及理论模式,"徐玖平, 卢毅","震灾救援,震后恢复,灾后重建,开放的复杂巨系统,系统特征,组织技术,理论模式,","[震灾救援, 震后恢复, 灾后重建, 开放复杂巨系统, 系统特征, 组织技术, 理论模式]"
2011,31,专刊1,/volumn/volumn_6382.shtml,罚函数法在向量似变分不等式中的应用,"刘彩平, 杨新民","罚函数,向量似变分不等式,向量优化,","[罚函数, 向量似变分不等式, 向量优化]"
2011,31,专刊1,/volumn/volumn_6382.shtml,低碳生态能源经济循环农业系统工程典型模式及配套技术,"贾仁安, 章先华, 徐兵, 段志诚, 涂国平, 张南生","低碳生态能源经济循环系统,农业系统工程典型模式,顶点赋权图,反馈系统发展对策,实施效应定量仿真评价,","[低碳生态能源经济循环系统, 农业系统工程典型模式, 顶点赋权图, 反馈系统发展对策, 实施效应定量仿真评价]"
2011,31,专刊1,/volumn/volumn_6382.shtml,基于马尔科夫链的网络决策分析方法,刘奇志,"决策方法,层次分析(AHP),网络分析(ANP),Markov链,邻接方阵,","[决策方法, 层次分析, 网络分析, MARKOV链, 邻接方阵]"
2011,31,专刊1,/volumn/volumn_6382.shtml,多出口建筑物突发事件应急疏散模型和算法,"杨建芳, 高岩, 李丽花","应急疏散,建筑物,容量限制,数学模型,算法,","[应急疏散, 建筑物, 容量限制, 数学模型, 算法]"
2011,31,专刊1,/volumn/volumn_6382.shtml,基于作战活动分解的武器装备体系能力需求生成研究,"陈英武, 豆亚杰, 程贲, 赵青松, 姜江","能力需求生成,作战活动分解,元活动-能力规则,约束网络,","[能力需求生成, 作战活动分解, 元活动能力规则, 约束网络]"
2011,31,专刊1,/volumn/volumn_6382.shtml,综合集成方法在农业生产结构优化中的应用,"赵培忻, 赵庆祯, 王长钰","综合集成方法,农业生产结构,优化,案例,","[综合集成方法, 农业生产结构, 优化, 案例]"
2011,31,专刊1,/volumn/volumn_6382.shtml,综合集成研讨厅在大型工程物流中的应用——三峡工程散装水泥/粉煤灰实时调运指挥系统,"费奇, 陈学广, 王红卫, 刘振元","综合集成研讨厅,三峡工程,水泥/粉煤灰,工程物流,调度中心,","[综合集成研讨厅, 三峡工程, 水泥粉煤灰, 工程物流, 调度中心]"
2011,31,专刊1,/volumn/volumn_6382.shtml,敏捷型生产过程优化和制造执行系统,"杨善林, 刘心报, 刘林, 程浩","敏捷型,生产过程优化,制造执行系统,优化与决策方法,","[敏捷型, 生产过程优化, 制造执行系统, 优化与决策方法]"
2011,31,专刊1,/volumn/volumn_6382.shtml,法制/法治系统工程与社会系统工程,熊继宁,"法制/法治系统工程,社会系统工程,钱科学体系,钱行为科学,政治文明,","[法制法治系统工程, 社会系统工程, 钱科学体系, 钱行为科学, 政治文明]"
2011,31,增刊2,/volumn/volumn_6385.shtml,基于云计算的大规模定制客户需求响应模型及其节点的选择与分布,"郭昱, 吴清烈","云计算,大规模定制,客户需求响应模型,","[云计算, 大规模定制, 客户需求响应模型]"
2011,31,增刊2,/volumn/volumn_6385.shtml,论坛中的意见领袖自动发现算法研究,"祝帅, 郑小林, 陈德人","论坛,意见领袖,<em>X</em>-means迭代聚类筛选模型,网络舆情监控,","[论坛, 意见领袖, EMXEMMEANS迭代聚类筛选模型, 网络舆情监控]"
2011,31,增刊2,/volumn/volumn_6385.shtml,基于稀疏指数排序的高维数据并行聚类算法,"武森, 冯小东, 吴庆海","稀疏指数,数据划分,高维数据,聚类,并行计算,","[稀疏指数, 数据划分, 高维数据, 聚类, 并行计算]"
2011,31,增刊2,/volumn/volumn_6385.shtml,基于SOA和价值模型的采购物流系统建模分析,"杨嘉报, 宁红云, 孙俊清","采购物流,面向服务体系架构,价值模型,Pi演算,UML,","[采购物流, 面向服务体系架构, 价值模型, PI演算, UML]"
2011,31,增刊2,/volumn/volumn_6385.shtml,云环境下海量数据资源管理框架,"张桂刚, 李超, 张勇, 邢春晓","海量数据资源管理,存储网络,云数据管理,分布式存储,","[海量数据资源管理, 存储网络, 云数据管理, 分布式存储]"
2011,31,增刊2,/volumn/volumn_6385.shtml,WSN节点重要性和网络抗毁性的分析方法,"齐小刚, 张成才, 刘立芳","节点重要性,拓扑贡献度,剩余能量,抗毁性,","[节点重要性, 拓扑贡献度, 剩余能量, 抗毁性]"
2011,31,增刊2,/volumn/volumn_6385.shtml,云计算环境中柔性易扩展的信任协商机制研究,"孔华锋, 高云璐","相似信任度,信任协商,云计算环境,","[相似信任度, 信任协商, 云计算环境]"
2011,31,增刊2,/volumn/volumn_6385.shtml,基于有效状态空间的多状态网络可靠性评估,"李振, 孙新利, 姬国勋, 刘好杰, 刘志勇","网络可靠性,多状态网络,有效状态空间,有序树,状态空间分割,","[网络可靠性, 多状态网络, 有效状态空间, 有序树, 状态空间分割]"
2011,31,增刊2,/volumn/volumn_6385.shtml,网络资源并行分配的多目标优化博弈量子方法,"游晓明, 刘升, 王裕明","网络资源分配,并行算法,博弈量子场方法,","[网络资源分配, 并行算法, 博弈量子场方法]"
2011,31,增刊2,/volumn/volumn_6385.shtml,在云间可重构的分布式存储,"崔忠强, 左德承, 张展","分布式存储,重构,一致性,","[分布式存储, 重构, 一致性]"
2011,31,增刊2,/volumn/volumn_6385.shtml,IT创新概念流行度影响因素的研究---基于云计算的实证分析,"金鑫, 赵维","IT创新概念,云计算,创新概念流行度,","[IT创新概念, 云计算, 创新概念流行度]"
2011,31,增刊2,/volumn/volumn_6385.shtml,云环境中邮件服务器面向传输的优化设计,李弋,"电子邮件,简单邮件传输协议,去重,索引,散列,带宽,","[电子邮件, 简单邮件传输协议, 去重, 索引, 散列, 带宽]"
2011,31,增刊2,/volumn/volumn_6385.shtml,基于云计算的网络软件市场占有率统计与预测模型,"张希翔, 李陶深","云计算,MapReduce,端口扫描,市场占有率,马尔科夫链,","[云计算, MAPREDUCE, 端口扫描, 市场占有率, 马尔科夫链]"
2011,31,增刊2,/volumn/volumn_6385.shtml,基于网络内存的内存数据库高效恢复技术,"周晓云, 覃雄派","内存数据库,网络工作站内存,恢复过程中的系统可用性,","[内存数据库, 网络工作站内存, 恢复过程中系统可用性]"
2011,31,增刊2,/volumn/volumn_6385.shtml,一种基于领域本体和模型驱动的装备保障信息化策略,"何仪周, 马麟, 刘松风","装备保障,信息化,本体,模型驱动,","[装备保障, 信息化, 本体, 模型驱动]"
2011,31,增刊2,/volumn/volumn_6385.shtml,不完全信息条件下可生存网络存储系统方案优选研究,"叶清, 吴晓平, 叶晓慧, 付伟","网络存储系统,可生存性,不完全信息,DS证据理论,","[网络存储系统, 可生存性, 不完全信息, DS证据理论]"
2011,31,增刊2,/volumn/volumn_6385.shtml,MRMC无线网络中基于物理冲突模型的功率分配和链路调度方案研究,"郭亚红, 王鲜","MRMC,六边形着色,功率控制,吞吐量,","[MRMC, 六边形着色, 功率控制, 吞吐量]"
2011,31,增刊2,/volumn/volumn_6385.shtml,城市公园的信息服务公共平台---以北京为例,"秦良娟, 刘金","城市公园,云计算,公共服务平台,","[城市公园, 云计算, 公共服务平台]"
